id;nome_pet;observacoes;data_nascimento;data_contrato;tipo;ativo;id_plano;numero_microchip;created_at;id_cliente;contem_doenca_pre_existente;doencas_pre_existentes;updated_at;deleted_at;familiar;data_encerramento;;;;;;;;;;;;
1008320169;CAPO VALANDRO;SEXO: MACHO;2016-06-30;2016-10-01;CACHORRO;1;7;953010000566785;2016-09-23 00:00;1008320088;0;;;;0;;;;;;;;;;;;;
1010420191;GORDUCHO VIEIRA SANTOS;SEXO: MACHO;2015-06-12;2016-10-01;GATO;0;7;692;2016-09-26 00:00;1010420019;0;;;;0;;;;;;;;;;;;;
1011090161;SCOOBY YANES;SEXO: MACHO;2011-08-08;2016-08-01;CACHORRO;1;7;953010000582543;2016-09-26 00:00;1011090080;0;;;;0;;;;;;;;;;;;;
1008650118;LUA BETHONICO;SEXO: FÊMEA;2016-03-30;2016-09-15;CACHORRO;0;7;953010000691934;2016-09-23 00:00;1008650037;0;;;;0;;;;;;;;;;;;;
1014510161;APOLO AGUIAR;SEXO: MACHO;2015-03-20;2016-08-01;CACHORRO;0;7;1672;2016-10-04 00:00;1014510080;0;;;;0;;;;;;;;;;;;;
1012990106;PINGO DOS SANTOS;SEXO: MACHO;2015-07-09;2016-08-15;CACHORRO;0;7;953010000583113;2016-09-28 00:00;1012990017;0;;;;0;;;;;;;;;;;;;
1012530105;THEO SOUZA;SEXO: MACHO;2014-10-12;2016-08-15;CACHORRO;0;7;1201;2016-09-28 00:00;1012530016;0;;;;0;;;;;;;;;;;;;
1014370130;BELA LARICA;SEXO: FÊMEA;2011-04-04;2016-09-01;CACHORRO;1;7;953010000578749;2016-10-03 00:00;1014370059;0;;;;0;;;;;;;;;;;;;
1012800170;MARGOT SILVA;SEXO: FÊMEA;2016-02-19;2016-08-01;CACHORRO;0;7;1276;2016-09-28 00:00;1012800099;0;;;;0;;;;;;;;;;;;;
1014190158;PRINCESA TIMOTEO;SEXO: FÊMEA;2014-06-22;2016-08-15;CACHORRO;0;7;953010000566783;2016-10-03 00:00;1014190077;0;;;;0;;;;;;;;;;;;;
1013610170;BETHOWEN AREAS;SEXO: MACHO;2002-12-30;2016-08-15;CACHORRO;1;7;953010000566821;2016-09-29 00:00;1013610099;0;;;;0;;;;;;;;;;;;;
1012470102;SHININGEYES BETHOWEN;SEXO: MACHO;2003-05-13;2016-08-15;CACHORRO;0;7;2220;2016-11-07 00:00;1012470013;0;;;;0;;;;;;;;;;;;;
1008640236;FRED SANTOS;SEXO: MACHO;2015-11-07;2016-09-15;CACHORRO;1;7;953010000691882;2016-09-23 00:00;1008640074;0;;;;1;;;;;;;;;;;;;
1007820192;RAYCK SOUZA;SEXO: MACHO;2011-12-15;2016-10-01;CACHORRO;1;7;953010000572611;2016-09-23 00:00;1007820010;0;;;;1;;;;;;;;;;;;;
1007820273;GREMY SOUZA;SEXO: MACHO;2011-12-15;2016-10-01;CACHORRO;1;7;963008000743277;2016-09-23 00:00;1007820010;0;;;;1;;;;;;;;;;;;;
1007820354;BELINHA SOUZA;SEXO: FÊMEA;2013-10-01;2016-10-01;CACHORRO;1;7;953010000691225;2016-09-23 00:00;1007820010;0;;;;1;;;;;;;;;;;;;
1007540157;JORGE GONCALVES;SEXO: MACHO;2010-01-16;2016-09-15;GATO;0;7;953010000690612;2016-09-22 00:00;1007540076;0;;;;1;;;;;;;;;;;;;
1010600173;VICTORIA RODRIGUES;SEXO: FÊMEA;2013-11-21;2016-09-01;CACHORRO;1;7;900088000108303;2016-09-26 00:00;1010600092;0;;;;1;;;;;;;;;;;;;
1008640155;MAX SANTOS;SEXO: MACHO;2010-07-08;2016-09-15;CACHORRO;1;7;953010000691886;2016-09-23 00:00;1008640074;0;;;;1;;;;;;;;;;;;;
1008410150;JIRICA BORTOLINI GUERRA;SEXO: FÊMEA;2015-10-04;2016-09-15;CACHORRO;1;7;953010000573248;2016-09-23 00:00;1008410079;0;;;;1;;;;;;;;;;;;;
1012380294;MAYA LUZ MENDONCA;SEXO: FÊMEA;2009-09-07;2016-09-15;CACHORRO;0;7;0;2016-09-28 00:00;1012380022;0;;;;1;;;;;;;;;;;;;
1008490161;MEL MATTOS;SEXO: FÊMEA;2013-05-02;2016-09-10;CACHORRO;1;7;953010000691565;2016-09-23 00:00;1008490081;0;;;;0;;;;;;;;;;;;;
1008710111;KIKA BARBOSA;SEXO: FÊMEA;2010-10-06;2016-09-01;CACHORRO;1;7;953010000578718;2016-09-23 00:00;1008710030;0;;;;0;;;;;;;;;;;;;
1008700158;PABLO ABREU;SEXO: MACHO;2014-01-01;2016-09-15;CACHORRO;0;7;312;2016-09-23 00:00;1008700077;0;;;;0;;;;;;;;;;;;;
1008180138;TYRIOM SILVA;SEXO: MACHO;2013-09-01;2016-10-01;CACHORRO;0;7;186;2016-09-23 00:00;1008180057;0;;;;0;;;;;;;;;;;;;
1014470193;MAYA STANGE;SEXO: FÊMEA;2016-05-26;2016-09-15;CACHORRO;0;7;1664;2016-10-04 00:00;1014470011;0;;;;0;;;;;;;;;;;;;
1008100126;PICOLE MACHADO;SEXO: MACHO;2016-03-03;2016-09-15;CACHORRO;0;7;900164001209457;2016-09-23 00:00;1008100045;0;;;;0;;;;;;;;;;;;;
1008440148;NICK BALEIA;SEXO: FÊMEA;2016-08-28;2016-09-15;CACHORRO;1;7;953010000572887;2016-09-23 00:00;1008440067;0;;;;0;;;;;;;;;;;;;
1008730146;SOX JUNIOR;SEXO: MACHO;2012-09-18;2016-09-15;CACHORRO;1;7;953010000576125;2016-09-23 00:00;1008730065;0;;;;0;;;;;;;;;;;;;
1011230191;KIKA MENEGAZZO;SEXO: FÊMEA;2010-03-03;2016-08-15;CACHORRO;1;7;953010000568024;2016-09-27 00:00;1011230019;0;;;;0;;;;;;;;;;;;;
1010710190;JOLIE PASSOS;SEXO: FÊMEA;2010-08-02;2016-08-15;CACHORRO;1;7;953010000572275;2016-09-26 00:00;1010710017;0;;;;0;;;;;;;;;;;;;
1010750141;THOR FOLETTO;SEXO: MACHO;2015-12-11;2016-08-15;CACHORRO;0;7;953010000690604;2016-09-26 00:00;1010750060;0;;;;0;;;;;;;;;;;;;
1008380145;LUNA ROSARIO;SEXO: FÊMEA;2011-04-19;2016-09-15;CACHORRO;0;7;232;2016-09-23 00:00;1008380064;0;;;;0;;;;;;;;;;;;;
1011680120;APOLO TEIXEIRA;SEXO: MACHO;2013-08-03;2016-08-15;CACHORRO;1;7;953010000567555;2016-09-27 00:00;1011680049;0;;;;0;;;;;;;;;;;;;
1010140156;CHICO PAVAM;SEXO: MACHO;2014-04-01;2016-09-01;CACHORRO;1;7;953010000567461;2016-09-26 00:00;1010140075;0;;;;0;;;;;;;;;;;;;
1008300133;RULCE ZANOTELLI BOA MORTE;SEXO: FÊMEA;2016-05-21;2016-08-15;CACHORRO;0;7;214;2016-09-23 00:00;1008300052;0;;;;0;;;;;;;;;;;;;
1010570169;OBAMA BLEIDAO;SEXO: MACHO;2011-10-25;2016-09-15;CACHORRO;1;7;900026000069689;2016-09-26 00:00;1010570088;0;;;;0;;;;;;;;;;;;;
1009900118;NICY OLIVEIRA;SEXO: MACHO;2009-02-20;2016-09-01;CACHORRO;0;7;575;2016-09-26 00:00;1009900029;0;;;;0;;;;;;;;;;;;;
1014210108;SOPHIE CARVALHO;SEXO: FÊMEA;2014-10-25;2016-09-10;CACHORRO;1;7;953010000690582;2016-10-03 00:00;1014210019;0;;;;0;;;;;;;;;;;;;
1014380101;TEKILA TEIXEIRA;SEXO: FÊMEA;2013-11-14;2016-09-01;CACHORRO;1;7;953010000688080;2016-10-03 00:00;1014380011;0;;;;0;;;;;;;;;;;;;
1012820103;BILLY CHAMON;SEXO: MACHO;2009-07-22;2016-08-15;CACHORRO;1;7;953010000566775;2016-09-28 00:00;1012820014;0;;;;0;;;;;;;;;;;;;
1014800169;RONDA MAGESKI;SEXO: FÊMEA;2014-06-18;2016-08-15;CACHORRO;1;7;953010000567571;2016-10-04 00:00;1014800088;0;;;;0;;;;;;;;;;;;;
1014860145;MADONA BORGES;SEXO: FÊMEA;2015-03-28;2016-09-01;CACHORRO;0;7;953010000691898;2016-10-04 00:00;1014860064;0;;;;0;;;;;;;;;;;;;
1014690126;JUSSARA PEIXOTO;SEXO: FÊMEA;2015-07-08;2016-08-15;CACHORRO;1;7;953010000578697;2016-10-04 00:00;1014690045;0;;;;0;;;;;;;;;;;;;
1008340275;MELZINHA BASTOS;SEXO: FÊMEA;2007-07-10;2016-09-01;GATO;1;7;953010000691140;2016-09-23 00:00;1008340011;0;;;;1;;;;;;;;;;;;;
1008340194;MEL BASTOS;SEXO: FÊMEA;2007-07-10;2016-09-01;GATO;1;7;226;2016-09-23 00:00;1008340011;0;;;;1;;;;;;;;;;;;;
1012560357;MARIA PRETA SOLDATI;SEXO: FÊMEA;2005-11-27;2016-09-01;CACHORRO;1;7;953010000566771;2016-09-30 00:00;1012560012;0;;;;1;;;;;;;;;;;;;
1012560438;MAHTMA GANDHI SOLDATI;SEXO: MACHO;2002-10-12;2016-09-01;CACHORRO;1;7;953010000566772;2016-09-30 00:00;1012560012;0;;;;1;;;;;;;;;;;;;
1013940129;BIBA TRISTAO;SEXO: FÊMEA;2001-09-12;2016-08-01;CACHORRO;0;7;0;2016-09-30 00:00;1013940048;0;;;;1;;;;;;;;;;;;;
1007840118;MIMI BONESI;SEXO: FÊMEA;2013-06-17;2016-09-15;CACHORRO;1;7;953010000690840;2016-09-23 00:00;1007840037;0;;;;0;;;;;;;;;;;;;
1008690179;NINA MIRANDA;SEXO: FÊMEA;2014-12-05;2016-07-24;CACHORRO;1;7;953010000578733;2016-09-23 00:00;1008690098;0;;;;1;;;;;;;;;;;;;
1008690250;LUNA MIRANDA;SEXO: FÊMEA;2015-06-21;2016-08-15;CACHORRO;1;7;953010000578729;2016-09-23 00:00;1008690098;0;;;;1;;;;;;;;;;;;;
1007680161;YANG LEE;SEXO: MACHO;2010-07-31;2016-09-15;CACHORRO;1;8;963006000104865;2016-09-23 00:00;1007680081;0;;;;0;;;;;;;;;;;;;
1012490120;MABEL VIEIRA;SEXO: FÊMEA;2016-02-13;2016-09-15;CACHORRO;1;8;953010000567280;2016-09-28 00:00;1012490049;0;;;;1;;;;;;;;;;;;;
1013850138;KIARA LOPES;SEXO: FÊMEA;2016-06-01;2016-10-15;CACHORRO;0;9;1510;2016-09-29 00:00;1011960084;0;;;;1;;;;;;;;;;;;;
1016390154;PRINCESA GOMES;SEXO: FÊMEA;2016-08-23;2016-11-10;CACHORRO;0;9;2110;2016-10-27 00:00;1016390073;0;;;;0;;;;;;;;;;;;;
1016210199;AICHA DE OLIVEIRA CRAVO;SEXO: FÊMEA;2016-08-06;2016-11-10;CACHORRO;0;9;2067;2016-10-25 00:00;1016210016;0;;;;0;;;;;;;;;;;;;
1018120197;MEL TEODORO;SEXO: FÊMEA;2014-11-20;2016-11-30;CACHORRO;0;9;2510;2016-12-01 00:00;1018120014;0;;;;0;;;;;;;;;;;;;
1016120106;NICK ALMEIDA;SEXO: MACHO;2009-10-18;2016-11-10;CACHORRO;0;9;2046;2016-10-20 00:00;1016120017;0;;;;1;;;;;;;;;;;;;
1016760181;TIBY DE CASTRO LIRIO;SEXO: FÊMEA;2015-12-01;2016-11-10;GATO;0;9;2193;2016-11-01 00:00;1016760008;0;;;;1;;;;;;;;;;;;;
1016760261;NEGAO DE CASTRO LIRIO;SEXO: MACHO;2015-12-01;2016-11-10;GATO;0;9;2194;2016-11-01 00:00;1016760008;0;;;;1;;;;;;;;;;;;;
1018610283;MEL BERMUDES;SEXO: FÊMEA;2016-03-01;2016-12-17;CACHORRO;1;9;953010000582045;2016-12-22 00:00;1018610011;0;;;;1;;;;;;;;;;;;;
1017060140;ALFIE XIMENES DE MATOS;SEXO: MACHO;2013-01-08;2016-11-25;CACHORRO;1;9;953010000581980;2016-11-16 00:00;1017060069;0;;;;1;;;;;;;;;;;;;
1017060221;SNOOPY XIMENES DE MATOS;SEXO: MACHO;2013-01-08;2016-11-25;CACHORRO;1;9;953010000581906;2016-11-16 00:00;1017060069;0;;;;1;;;;;;;;;;;;;
1017060310;MIUCHA XIMENES DE MATOS;SEXO: FÊMEA;2009-06-12;2016-11-25;CACHORRO;1;9;953010000582013;2016-11-16 00:00;1017060069;0;;;;1;;;;;;;;;;;;;
1018870358;SIMBA VIEIRA;SEXO: MACHO;2016-09-07;2017-01-08;CACHORRO;0;9;2679;2017-01-03 00:00;1018870013;0;;;;1;;;;;;;;;;;;;
1016270175;AKAYA SER HUMANINHO;SEXO: FÊMEA;2016-08-02;2016-11-10;CACHORRO;0;9;2077;2016-10-26 00:00;1016270094;0;;;;0;;;;;;;;;;;;;
1016660127;LUKE GERHARDT;SEXO: MACHO;2016-08-20;2016-11-10;CACHORRO;0;9;2172;2016-11-01 00:00;1016660046;0;;;;0;;;;;;;;;;;;;
1017980168;BEBEL MATEINI;SEXO: FÊMEA;2016-08-01;2016-11-30;CACHORRO;0;9;2481;2016-11-30 00:00;1017980087;0;;;;1;;;;;;;;;;;;;
1017980249;CINDY MATEINI;SEXO: MACHO;2014-09-01;2016-11-30;CACHORRO;0;9;2482;2016-11-30 00:00;1017980087;0;;;;1;;;;;;;;;;;;;
1018250139;SHITARA QUEIROZ SANTOS;SEXO: FÊMEA;2012-10-22;2016-12-06;CACHORRO;1;10;2541;2016-12-07 00:00;1018250058;0;;;;1;;;;;;;;;;;;;
1017440139;MAX CASSANI COUTINHO;SEXO: MACHO;2014-05-10;2016-11-19;CACHORRO;1;10;953010000689814;2016-11-28 00:00;1017440058;0;;;;1;;;;;;;;;;;;;
1018690112;PEQUENA COSTA;SEXO: FÊMEA;2012-05-30;2016-12-23;CACHORRO;1;10;953010000581812;2016-12-27 00:00;1018690023;0;;;;1;;;;;;;;;;;;;
1018690295;MEL COSTA;SEXO: FÊMEA;2014-08-24;2016-12-23;CACHORRO;1;10;953010000692419;2016-12-27 00:00;1018690023;0;;;;1;;;;;;;;;;;;;
1018690376;PENELOPE COSTA;SEXO: FÊMEA;2010-07-15;2016-12-23;CACHORRO;1;10;953010000692238;2016-12-27 00:00;1018690023;0;;;;1;;;;;;;;;;;;;
1016300261;NINA CARVALHO DA SILVA;SEXO: FÊMEA;2010-02-02;2016-11-10;CACHORRO;1;10;2084;2016-10-26 00:00;1016300007;0;;;;1;;;;;;;;;;;;;
1018570125;NINA DIAS;SEXO: FÊMEA;2016-01-01;2016-12-19;CACHORRO;1;10;953010000578766;2016-12-22 00:00;1018570044;0;;;;1;;;;;;;;;;;;;
1016890122;GABI NOLL PESSOA;SEXO: FÊMEA;2012-03-01;2016-11-10;GATO;1;10;953010000572552;2016-11-07 00:00;1016890041;0;;;;1;;;;;;;;;;;;;
1016890211;TROY NOLL PESSOA;SEXO: MACHO;2008-03-01;2016-11-10;GATO;1;10;953010000572530;2016-11-07 00:00;1016890041;0;;;;1;;;;;;;;;;;;;
1016110216;LUCKY GONCALVES;SEXO: MACHO;2016-08-21;2016-11-10;CACHORRO;0;10;953010000693385;2016-10-26 00:00;1016110054;0;;;;1;;;;;;;;;;;;;
1015550166;TAJ BURROW;SEXO: MACHO;2016-03-03;2016-10-15;CACHORRO;1;10;953010000581992;2016-10-05 00:00;1015550085;0;;;;1;;;;;;;;;;;;;
1018700193;BRUCE LEE;SEXO: MACHO;2016-05-19;2017-01-10;CACHORRO;0;10;2640;2016-12-27 00:00;1018700011;0;;;;1;;;;;;;;;;;;;
1018700274;PRINCESA SOUZA;SEXO: FÊMEA;2015-11-01;2017-01-10;CACHORRO;0;10;2641;2016-12-27 00:00;1018700011;0;;;;1;;;;;;;;;;;;;
1016430121;LULU ALVES DE SOUZA;SEXO: MACHO;2012-07-04;2016-11-10;CACHORRO;0;10;2119;2016-10-27 00:00;1016430041;0;;;;1;;;;;;;;;;;;;
1016430211;LUNA ALVES DE SOUZA;SEXO: FÊMEA;2013-07-26;2016-11-10;CACHORRO;0;10;2121;2016-10-27 00:00;1016430041;0;;;;1;;;;;;;;;;;;;
1017050187;NAPOLEAO TEIXEIRA DE ALMEIDA;SEXO: MACHO;2015-06-23;2016-11-12;CACHORRO;1;10;963008000563477;2016-11-16 00:00;1017050004;0;;;;1;;;;;;;;;;;;;
1017480190;SUSI SILVA;SEXO: FÊMEA;2014-07-05;2016-11-19;CACHORRO;1;10;953010000689828;2016-11-23 00:00;1017480017;0;;;;1;;;;;;;;;;;;;
1017480271;MEG SILVA;SEXO: FÊMEA;2016-07-18;2016-11-19;CACHORRO;1;10;953010000689676;2016-11-23 00:00;1017480017;0;;;;1;;;;;;;;;;;;;
1007800167;BILLY SOUZA;SEXO: MACHO;2012-08-05;2016-10-15;CACHORRO;0;10;96;2016-09-23 00:00;1007800086;0;;;;1;;;;;;;;;;;;;
1007800248;BELA SOUZA;SEXO: FÊMEA;2014-04-12;2016-10-15;CACHORRO;0;10;98;2016-09-23 00:00;1007800086;0;;;;1;;;;;;;;;;;;;
1007800329;BORIS SOUZA;SEXO: MACHO;2016-06-18;2016-10-15;CACHORRO;0;10;99;2016-09-23 00:00;1007800086;0;;;;1;;;;;;;;;;;;;
1007800418;MEG SOUZA;SEXO: FÊMEA;2013-12-07;2016-10-15;CACHORRO;0;10;100;2016-09-23 00:00;1007800086;0;;;;1;;;;;;;;;;;;;
1008400197;MAKI MONO;SEXO: MACHO;2013-07-25;2016-10-15;CACHORRO;1;10;953010000691416;2016-09-23 00:00;1008400014;0;;;;1;;;;;;;;;;;;;
1008400278;MEL SOUZA;SEXO: FÊMEA;2014-07-25;2016-10-15;CACHORRO;1;10;953010000691619;2016-09-23 00:00;1008400014;0;;;;1;;;;;;;;;;;;;
1008470136;MARCELO ROVANI;SEXO: MACHO;2010-08-09;2016-10-15;CACHORRO;0;10;253;2016-09-23 00:00;1008470055;0;;;;1;;;;;;;;;;;;;
1008470217;NINA RAVANI;SEXO: FÊMEA;2010-01-10;2016-10-15;CACHORRO;0;10;263;2016-09-23 00:00;1008470055;0;;;;1;;;;;;;;;;;;;
1015700231;THOR PETRONETTO;SEXO: MACHO;2015-03-25;2016-10-25;CACHORRO;0;10;1950;2016-10-13 00:00;1015700079;0;;;;1;;;;;;;;;;;;;
1017050268;CHIBI TEIXEIRA DE ALMEIDA;SEXO: MACHO;2015-09-21;2016-11-12;CACHORRO;1;10;985111000874078;2016-11-16 00:00;1017050004;0;;;;1;;;;;;;;;;;;;
1017050349;BILLY MAC TEIXEIRA DE ALMEIDA;SEXO: MACHO;2015-09-25;2016-11-12;CACHORRO;1;10;900164001030751;2016-11-16 00:00;1017050004;0;;;;1;;;;;;;;;;;;;
1017510102;THOR MARIA ROMAN;SEXO: MACHO;2012-07-01;2016-11-17;CACHORRO;0;10;13213;2016-11-23 00:00;1017510013;0;;;;1;;;;;;;;;;;;;
1014650175;LULU SILVA;SEXO: FÊMEA;2014-03-25;2016-10-25;CACHORRO;0;10;1704;2016-10-04 00:00;1014650094;0;;;;1;;;;;;;;;;;;;
1014650256;XUXA SILVA;SEXO: FÊMEA;2013-06-03;2016-10-25;CACHORRO;0;10;1705;2016-10-04 00:00;1014650094;0;;;;1;;;;;;;;;;;;;
1014650337;BABY SILVA;SEXO: FÊMEA;2006-05-13;2016-10-25;CACHORRO;0;10;1707;2016-10-04 00:00;1014650094;0;;;;1;;;;;;;;;;;;;
1017930144;FLORA NASCIMENTO;SEXO: FÊMEA;2011-08-01;2016-11-29;CACHORRO;0;10;953010000692435;2016-11-30 00:00;1017930063;0;;;;1;;;;;;;;;;;;;
1017930225;CHARLOT NASCIMENTO;SEXO: FÊMEA;2011-08-01;2016-11-29;CACHORRO;0;10;953010000692228;2016-11-30 00:00;1017930063;0;;;;1;;;;;;;;;;;;;
1017960132;BELINHA SILVA;SEXO: FÊMEA;2014-08-04;2016-11-29;CACHORRO;0;10;2476;2016-11-30 00:00;1017960051;0;;;;1;;;;;;;;;;;;;
1017960213;BRADOCK SILVA;SEXO: MACHO;2012-11-15;2016-11-29;CACHORRO;0;10;953010000691965;2016-11-30 00:00;1017960051;0;;;;1;;;;;;;;;;;;;
1008200341;MEO SOUZA;SEXO: FÊMEA;2016-09-03;2016-10-15;GATO;0;10;2533;2016-12-05 00:00;1008200007;0;;;;1;;;;;;;;;;;;;
1013650121;LUKE EVANGELISTA;SEXO: MACHO;2014-08-09;2016-10-15;CACHORRO;0;10;1470;2016-09-29 00:00;1013650040;0;;;;1;;;;;;;;;;;;;
1013650210;LEAO EVANGELISA;SEXO: MACHO;2014-06-25;2016-10-15;CACHORRO;0;10;1472;2016-09-29 00:00;1013650040;0;;;;1;;;;;;;;;;;;;
1013650392;TIARA EVANGELISTA;SEXO: FÊMEA;2015-04-03;2016-10-15;CACHORRO;0;10;1474;2016-09-29 00:00;1013650040;0;;;;1;;;;;;;;;;;;;
1013810187;MEO SOUZA;SEXO: FÊMEA;2016-09-03;2016-10-15;GATO;0;10;1501;2016-09-29 00:00;1008200007;0;;;;1;;;;;;;;;;;;;
1018820172;MEL SANTOS;SEXO: FÊMEA;2016-03-13;2016-12-30;CACHORRO;0;10;953010000689476;2017-01-02 00:00;1007740083;0;;;;1;;;;;;;;;;;;;
1015700150;JOLIE PETRONETTO;SEXO: FÊMEA;2014-07-16;2016-10-25;CACHORRO;0;10;1949;2016-10-13 00:00;1015700079;0;;;;1;;;;;;;;;;;;;
1013690181;PETRUS OLIVEIRA;SEXO: MACHO;2014-05-04;2016-10-15;CACHORRO;0;10;1478;2016-09-29 00:00;1013690009;0;;;;1;;;;;;;;;;;;;
1013690262;CORA OLIVEIRA;SEXO: FÊMEA;2015-07-08;2016-10-15;CACHORRO;0;10;1479;2016-09-29 00:00;1013690009;0;;;;1;;;;;;;;;;;;;
1016320296;MINGAU FOLIGNO;SEXO: MACHO;2015-09-05;2016-11-10;GATO;1;10;953010000690697;2016-10-26 00:00;1016320024;0;;;;1;;;;;;;;;;;;;
1015930317;TICA OLIVEIRA CARVALHO;SEXO: FÊMEA;2012-07-02;2016-11-10;CACHORRO;0;10;2004;2016-10-18 00:00;1015930074;0;;;;1;;;;;;;;;;;;;
1017080175;KIRA ZUNTA TONONI;SEXO: FÊMEA;2014-10-18;2016-11-12;CACHORRO;1;10;953010000690795;2016-11-16 00:00;1017080094;0;;;;1;;;;;;;;;;;;;
1017080256;MAYA ZUNTA TONONI;SEXO: FÊMEA;2016-08-04;2016-11-12;CACHORRO;1;10;953010000690689;2016-11-16 00:00;1017080094;0;;;;1;;;;;;;;;;;;;
1018950114;LANA MAGALHAES;SEXO: FÊMEA;2009-07-01;2017-01-25;CACHORRO;0;10;2694;2017-01-06 00:00;1018950033;0;;;;1;;;;;;;;;;;;;
1018160148;LUNA AGUIAR;SEXO: FÊMEA;2016-04-18;2016-12-10;CACHORRO;0;10;953010000582054;2016-12-02 00:00;1014170041;0;;;;1;;;;;;;;;;;;;
1018070157;DUFF BRAGA SILVA;SEXO: MACHO;2013-04-30;2016-11-30;CACHORRO;1;10;953010000690664;2016-12-01 00:00;1018070076;0;;;;1;;;;;;;;;;;;;
1018070238;NINA BRAGA SILVA;SEXO: FÊMEA;2015-03-12;2016-11-30;CACHORRO;1;10;900088000259511;2016-12-01 00:00;1018070076;0;;;;1;;;;;;;;;;;;;
1017640146;RODOLFO ANTONIO PIROLA;SEXO: MACHO;2013-01-19;2016-11-24;GATO;1;10;953010000689482;2016-11-24 00:00;1017640065;0;;;;1;;;;;;;;;;;;;
1017640227;AMELIE ANTONIO PIROLA;SEXO: FÊMEA;2013-08-19;2016-11-24;GATO;1;10;953010000689474;2016-11-24 00:00;1017640065;0;;;;1;;;;;;;;;;;;;
1017760125;DINO CRISTINA RIBEIRO DE FREITAS BOREL;SEXO: MACHO;2012-05-20;2016-11-28;CACHORRO;1;10;953010000690352;2016-11-29 00:00;1017760044;0;;;;1;;;;;;;;;;;;;
1017760214;QUINDIN CRISTINA RIBEIRO DE FREITAS BOREL;SEXO: MACHO;2016-01-10;2016-11-28;GATO;1;10;953010000690487;2016-11-29 00:00;1017760044;0;;;;1;;;;;;;;;;;;;
1017760397;PACOCA CRISTINA RIBEIRO DE FREITAS BOREL;SEXO: MACHO;2016-01-10;2016-11-28;GATO;1;10;953010000690408;2016-11-29 00:00;1017760044;0;;;;1;;;;;;;;;;;;;
1017780151;MEL GOMES PENNA;SEXO: FÊMEA;2013-02-26;2016-11-28;CACHORRO;1;10;953010000693228;2016-11-29 00:00;1017780070;0;;;;1;;;;;;;;;;;;;
1017780231;KIRA GOMES PENNA;SEXO: FÊMEA;2016-07-21;2016-11-29;CACHORRO;1;10;953010000690765;2016-11-29 00:00;1017780070;0;;;;1;;;;;;;;;;;;;
1018880159;NAOMI SOUZA;SEXO: FÊMEA;2012-06-11;2017-01-03;CACHORRO;0;10;2681;2017-01-03 00:00;1018880078;0;;;;1;;;;;;;;;;;;;
1018130150;LION CARDOSO;SEXO: MACHO;2013-04-14;2016-11-29;CACHORRO;1;10;2512;2016-12-01 00:00;1018130079;0;;;;1;;;;;;;;;;;;;
1018130231;RASCHI CARDOSO;SEXO: MACHO;2013-04-14;2016-11-29;CACHORRO;0;10;2513;2016-12-01 00:00;1018130079;0;;;;1;;;;;;;;;;;;;
1018890111;NAOMI SOUZA;SEXO: FÊMEA;2012-06-11;2017-01-03;CACHORRO;1;10;953010000689577;2017-01-05 00:00;1018880078;0;;;;1;;;;;;;;;;;;;
1017250194;MAIA AUGUSTHA ROSETTI;SEXO: FÊMEA;2016-09-17;2016-11-17;CACHORRO;1;10;953010000692909;2016-11-18 00:00;1017250011;0;;;;1;;;;;;;;;;;;;
1017250275;ZECA AUGUSTHA ROSETTI;SEXO: MACHO;2016-09-17;2016-11-17;CACHORRO;1;10;953010000692915;2016-11-18 00:00;1017250011;0;;;;1;;;;;;;;;;;;;
1014550111;MALU OLIVEIRA;SEXO: FÊMEA;2014-12-10;2016-10-15;CACHORRO;1;10;953010000688840;2016-10-04 00:00;1014550031;0;;;;1;;;;;;;;;;;;;
1014550201;MARIA OLIVEIRA;SEXO: FÊMEA;2012-02-28;2016-10-15;CACHORRO;1;10;953010000688764;2016-10-04 00:00;1014550031;0;;;;1;;;;;;;;;;;;;
1014580118;MEL NASCIMENTO;SEXO: FÊMEA;2016-07-25;2016-10-15;CACHORRO;0;10;953010000582232;2016-10-04 00:00;1013060081;0;;;;1;;;;;;;;;;;;;
1017680105;THOR FERREIRA;SEXO: MACHO;2015-03-23;2016-12-10;CACHORRO;1;10;953010000692935;2016-11-25 00:00;1017680016;0;;;;0;;;;;;;;;;;;;
1017100117;BRUCE BRANCO COSTALONGA;SEXO: MACHO;2016-03-09;2016-11-11;CACHORRO;0;10;953010000690866;2016-11-17 00:00;1017100036;0;;;;0;;;;;;;;;;;;;
1017110180;LUNA SANTIAGO SABATINI;SEXO: FÊMEA;2016-09-10;2016-11-11;CACHORRO;1;10;953010000691007;2016-11-17 00:00;1017110007;0;;;;0;;;;;;;;;;;;;
1015520178;SUSH FONSECA;SEXO: MACHO;2014-08-20;2016-10-15;CACHORRO;1;10;953010000692110;2016-10-05 00:00;1015520097;0;;;;0;;;;;;;;;;;;;
1016250140;RAIMUNDA WAGNER;SEXO: FÊMEA;2014-04-21;2016-11-10;CACHORRO;1;10;953010000690133;2016-10-26 00:00;1016250069;0;;;;0;;;;;;;;;;;;;
1016860134;FLOCK ZAMPIROLLI;SEXO: MACHO;2010-10-06;2016-11-10;CACHORRO;0;10;2217;2016-11-04 00:00;1016860053;0;;;;0;;;;;;;;;;;;;
1017570181;LOLLA DE OLIVEIRA SENNA;SEXO: FÊMEA;2013-07-19;2016-11-22;CACHORRO;1;10;953010000689873;2016-11-23 00:00;1017570008;0;;;;0;;;;;;;;;;;;;
